CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment,RFM_Score,RFM_Level
16601,41,8,58.41,3,2,1,321,6.0,Middle
16602,37,9,148.20000000000005,3,2,3,323,8.0,Middle
16603,75,9,133.25,2,2,2,222,6.0,Middle
16607,18,28,473.44,4,4,4,444,12.0,Top
16609,16,45,871.0500000000002,4,4,4,444,12.0,Top
16610,220,1,9.96,1,1,1,111,3.0,Low
16611,187,2,17.54,1,1,1,111,3.0,Low
16612,33,12,208.20000000000005,3,3,3,333,9.0,Middle
16613,71,9,170.2,2,2,3,223,7.0,Middle
16614,183,3,52.08,1,1,1,111,3.0,Low
16616,16,2,60.40000000000001,4,1,2,412,7.0,Middle
16617,236,2,68.7,1,1,2,112,4.0,Low
16618,32,25,779.3099999999997,3,4,4,344,11.0,Top
16620,4,2,40.3,4,1,1,411,6.0,Middle
16621,52,7,152.05,2,2,3,223,7.0,Middle
16624,81,8,190.44,2,2,3,223,7.0,Middle
16625,275,4,55.44,1,1,1,111,3.0,Low
16626,1,43,883.6800000000002,4,4,4,444,12.0,Top
16627,80,4,47.19,2,1,1,211,4.0,Low
16628,30,17,274.94,3,3,3,333,9.0,Middle
16629,74,21,153.74999999999997,2,3,3,233,8.0,Middle
16633,18,26,519.4399999999998,4,4,4,444,12.0,Top
16637,33,19,290.44999999999993,3,3,3,333,9.0,Middle
16638,100,20,308.3,2,3,3,233,8.0,Middle
16639,32,16,483.45,3,3,4,334,10.0,Top
16641,106,4,88.34,2,1,2,212,5.0,Low
16642,5,9,164.04,4,2,3,423,9.0,Middle
16643,246,7,117.01,1,2,2,122,5.0,Low
16644,178,14,181.94,1,3,3,133,7.0,Middle
16647,170,6,74.04,1,2,2,122,5.0,Low
16648,43,2,30.0,3,1,1,311,5.0,Low
16650,72,3,60.6,2,1,2,212,5.0,Low
16652,59,21,1071.29,2,3,4,234,9.0,Middle
16653,17,9,199.7,4,2,3,423,9.0,Middle
16654,142,8,126.91,1,2,2,122,5.0,Low
16655,18,54,707.1399999999996,4,4,4,444,12.0,Top
16656,43,12,1889.16,3,3,4,334,10.0,Top
16657,10,37,137.27,4,4,3,443,11.0,Top
16659,190,1,20.4,1,1,1,111,3.0,Low
16660,17,6,731.9,4,2,4,424,10.0,Top
16665,363,3,23.4,1,1,1,111,3.0,Low
16666,20,9,54.21,3,2,1,321,6.0,Middle
16667,69,14,146.13000000000005,2,3,3,233,8.0,Middle
16668,16,2,30.6,4,1,1,411,6.0,Middle
16669,24,38,392.33,3,4,4,344,11.0,Top
16670,31,57,896.17,3,4,4,344,11.0,Top
16672,3,20,1149.5,4,3,4,434,11.0,Top
16674,55,16,46.49,2,3,1,231,6.0,Middle
16676,34,21,362.54,3,3,4,334,10.0,Top
16678,3,35,773.5199999999999,4,4,4,444,12.0,Top
16680,44,3,56.9,3,1,1,311,5.0,Low
16681,78,6,171.42,2,2,3,223,7.0,Middle
16682,5,11,469.19999999999993,4,3,4,434,11.0,Top
16684,5,57,14708.959999999995,4,4,4,444,12.0,Top
16685,62,14,65.38000000000001,2,3,2,232,7.0,Middle
16686,48,118,637.1099999999999,3,4,4,344,11.0,Top
16688,2,12,222.72,4,3,3,433,10.0,Top
16689,76,2,53.64000000000001,2,1,1,211,4.0,Low
16690,73,5,69.93,2,2,2,222,6.0,Middle
16692,257,2,158.5,1,1,3,113,5.0,Low
16693,69,13,101.6,2,3,2,232,7.0,Middle
16696,214,2,213.3,1,1,3,113,5.0,Low
16697,242,1,8.25,1,1,1,111,3.0,Low
16698,254,1,204.0,1,1,3,113,5.0,Low
16700,9,59,946.0,4,4,4,444,12.0,Top
16701,9,29,1000.3099999999997,4,4,4,444,12.0,Top
16705,1,47,2294.3399999999992,4,4,4,444,12.0,Top
16706,38,18,72.62,3,3,2,332,8.0,Middle
16708,46,10,183.0,3,3,3,333,9.0,Middle
16709,85,16,538.5,2,3,4,234,9.0,Middle
16710,20,71,420.5399999999999,3,4,4,344,11.0,Top
16711,27,4,256.08,3,1,3,313,7.0,Middle
16712,19,69,570.25,4,4,4,444,12.0,Top
16713,19,115,1308.1199999999994,4,4,4,444,12.0,Top
16714,318,19,170.8,1,3,3,133,7.0,Middle
16715,79,1,3.8,2,1,1,211,4.0,Low
16716,267,1,166.8,1,1,3,113,5.0,Low
16717,24,35,690.3700000000001,3,4,4,344,11.0,Top
16719,15,33,268.18,4,4,3,443,11.0,Top
16720,27,4,21.25,3,1,1,311,5.0,Low
16721,263,7,87.82000000000002,1,2,2,122,5.0,Low
16722,18,34,823.98,4,4,4,444,12.0,Top
16723,108,5,87.35000000000002,2,2,2,222,6.0,Middle
16725,303,29,147.37,1,4,3,143,8.0,Middle
16726,27,30,249.07,3,4,3,343,10.0,Top
16727,365,4,28.85,1,1,1,111,3.0,Low
16728,47,50,172.04999999999995,3,4,3,343,10.0,Top
16729,39,130,1462.8099999999995,3,4,4,344,11.0,Top
16730,53,18,123.87000000000002,2,3,2,232,7.0,Middle
16732,32,7,144.12,3,2,3,323,8.0,Middle
16734,53,10,78.85999999999999,2,3,2,232,7.0,Middle
16735,79,19,385.8,2,3,4,234,9.0,Middle
16739,177,3,86.8,1,1,2,112,4.0,Low
16742,47,1,464.9,3,1,4,314,8.0,Middle
16743,30,42,541.14,3,4,4,344,11.0,Top
16744,12,43,189.5,4,4,3,443,11.0,Top
16745,87,85,1721.9599999999994,2,4,4,244,10.0,Top
16746,5,71,1090.9299999999996,4,4,4,444,12.0,Top
16747,38,11,190.87,3,3,3,333,9.0,Middle
16748,18,15,343.9000000000001,4,3,4,434,11.0,Top
16750,45,22,187.33,3,4,3,343,10.0,Top
16751,31,4,177.24,3,1,3,313,7.0,Middle
16753,59,7,29.450000000000006,2,2,1,221,5.0,Low
16755,115,39,325.71,2,4,3,243,9.0,Middle
16756,215,5,90.9,1,2,2,122,5.0,Low
16757,319,2,60.60000000000001,1,1,2,112,4.0,Low
16758,66,3,33.15,2,1,1,211,4.0,Low
16759,8,7,131.76,4,2,2,422,8.0,Middle
16761,97,4,85.2,2,1,2,212,5.0,Low
16762,20,13,258.02,3,3,3,333,9.0,Middle
16763,199,4,143.1,1,1,3,113,5.0,Low
16764,4,130,535.8399999999998,4,4,4,444,12.0,Top
16766,274,8,270.3,1,2,3,123,6.0,Middle
16767,31,48,982.7200000000003,3,4,4,344,11.0,Top
16768,48,12,95.7,3,3,2,332,8.0,Middle
16769,261,8,77.35,1,2,2,122,5.0,Low
16770,58,28,188.46,2,4,3,243,9.0,Middle
16771,34,62,527.5299999999999,3,4,4,344,11.0,Top
16773,58,5,24.1,2,2,1,221,5.0,Low
16774,68,9,126.25,2,2,2,222,6.0,Middle
16775,58,26,218.8,2,4,3,243,9.0,Middle
16776,61,20,116.14999999999998,2,3,2,232,7.0,Middle
16777,81,14,56.82,2,3,1,231,6.0,Middle
16778,75,5,71.0,2,2,2,222,6.0,Middle
16779,3,74,2278.17,4,4,4,444,12.0,Top
16780,101,12,86.74,2,3,2,232,7.0,Middle
16782,18,37,474.75,4,4,4,444,12.0,Top
16788,124,37,128.67,2,4,2,242,8.0,Middle
16789,9,2,27.5,4,1,1,411,6.0,Middle
16790,4,16,250.30000000000004,4,3,3,433,10.0,Top
16791,30,63,397.90999999999985,3,4,4,344,11.0,Top
16792,283,1,5.1,1,1,1,111,3.0,Low
16793,58,3,36.46,2,1,1,211,4.0,Low
16794,2,44,261.11,4,4,3,443,11.0,Top
16796,90,2,34.739999999999995,2,1,1,211,4.0,Low
16800,12,41,279.14,4,4,3,443,11.0,Top
16801,164,21,411.6,1,3,4,134,8.0,Middle
16803,66,3,36.49,2,1,1,211,4.0,Low
16804,24,11,81.0,3,3,2,332,8.0,Middle
16805,174,24,103.4,1,4,2,142,7.0,Middle
16806,104,21,192.49,2,3,3,233,8.0,Middle
16807,143,11,177.62,1,3,3,133,7.0,Middle
16808,100,4,44.1,2,1,1,211,4.0,Low
16809,24,28,174.44999999999993,3,4,3,343,10.0,Top
16810,193,5,90.8,1,2,2,122,5.0,Low
16811,5,7,117.49,4,2,2,422,8.0,Middle
16812,361,1,14.85,1,1,1,111,3.0,Low
16813,9,96,436.51999999999987,4,4,4,444,12.0,Top
16814,15,47,977.7000000000003,4,4,4,444,12.0,Top
16816,150,6,75.1,1,2,2,122,5.0,Low
16817,3,12,127.64,4,3,2,432,9.0,Middle
16818,11,29,564.16,4,4,4,444,12.0,Top
16820,96,5,75.42,2,2,2,222,6.0,Middle
16823,228,7,75.35000000000002,1,2,2,122,5.0,Low
16824,16,4,54.96,4,1,1,411,6.0,Middle
16825,39,3,59.4,3,1,2,312,6.0,Middle
16826,52,6,97.8,2,2,2,222,6.0,Middle
16828,94,3,47.4,2,1,1,211,4.0,Low
16829,157,2,59.40000000000001,1,1,2,112,4.0,Low
16830,39,4,63.65,3,1,2,312,6.0,Middle
16832,218,1,4.95,1,1,1,111,3.0,Low
16833,2,9,152.13,4,2,3,423,9.0,Middle
16834,228,4,70.24,1,1,2,112,4.0,Low
16835,129,1,20.8,2,1,1,211,4.0,Low
16836,40,2,30.980000000000004,3,1,1,311,5.0,Low
16837,32,28,536.14,3,4,4,344,11.0,Top
16838,198,3,43.6,1,1,1,111,3.0,Low
16839,9,48,2607.4500000000007,4,4,4,444,12.0,Top
16841,37,29,532.16,3,4,4,344,11.0,Top
16842,101,8,125.04,2,2,2,222,6.0,Middle
16843,43,90,2456.859999999999,3,4,4,344,11.0,Top
16846,51,1,24.96,3,1,1,311,5.0,Low
16847,44,2,26.8,3,1,1,311,5.0,Low
16848,53,4,87.9,2,1,2,212,5.0,Low
16849,187,3,47.7,1,1,1,111,3.0,Low
16850,334,5,82.5,1,2,2,122,5.0,Low
16851,5,4,58.79999999999999,4,1,2,412,7.0,Middle
16852,177,2,34.85,1,1,1,111,3.0,Low
16855,24,3,46.05,3,1,1,311,5.0,Low
16856,15,1,17.700000000000006,4,1,1,411,6.0,Middle
16859,145,12,221.07,1,3,3,133,7.0,Middle
16863,32,5,135.07999999999998,3,2,2,322,7.0,Middle
16866,141,2,40.65,1,1,1,111,3.0,Low
16869,23,25,148.43,3,4,3,343,10.0,Top
16871,23,25,520.24,3,4,4,344,11.0,Top
16872,78,1,49.95,2,1,1,211,4.0,Low
16873,5,55,1323.2099999999996,4,4,4,444,12.0,Top
16875,68,22,399.85,2,4,4,244,10.0,Top
16877,13,21,149.66,4,3,3,433,10.0,Top
16878,85,1,2.55,2,1,1,211,4.0,Low
16880,31,38,326.13999999999993,3,4,3,343,10.0,Top
16881,67,1,432.0,2,1,4,214,7.0,Middle
16882,67,7,134.04000000000002,2,2,2,222,6.0,Middle
16883,188,3,16.65,1,1,1,111,3.0,Low
16884,38,3,52.96,3,1,1,311,5.0,Low
16885,16,21,99.36,4,3,2,432,9.0,Middle
16887,36,9,52.16,3,2,1,321,6.0,Middle
16889,195,25,317.27,1,4,3,143,8.0,Middle
16891,2,33,132.29000000000002,4,4,2,442,10.0,Top
16892,2,20,114.46,4,3,2,432,9.0,Middle
16895,65,16,57.42,2,3,1,231,6.0,Middle
16897,314,10,66.28,1,3,2,132,6.0,Middle
16898,27,29,79.78999999999998,3,4,2,342,9.0,Middle
16899,8,20,158.14999999999995,4,3,3,433,10.0,Top
16900,17,23,215.47,4,4,3,443,11.0,Top
16902,117,10,606.64,2,3,4,234,9.0,Middle
16903,30,9,66.89,3,2,2,322,7.0,Middle
16904,5,138,851.1400000000001,4,4,4,444,12.0,Top
16905,6,53,788.1899999999998,4,4,4,444,12.0,Top
16906,82,20,182.04,2,3,3,233,8.0,Middle
16907,30,27,262.35,3,4,3,343,10.0,Top
16909,73,2,24.36,2,1,1,211,4.0,Low
16910,5,90,239.81999999999996,4,4,3,443,11.0,Top
16912,29,22,488.6,3,4,4,344,11.0,Top
16913,291,1,1.25,1,1,1,111,3.0,Low
16914,37,5,15.1,3,2,1,321,6.0,Middle
16915,45,13,61.44,3,3,2,332,8.0,Middle
16916,24,19,63.53,3,3,2,332,8.0,Middle
16917,277,3,218.62,1,1,3,113,5.0,Low
16918,64,23,223.76,2,4,3,243,9.0,Middle
16919,157,67,534.44,1,4,4,144,9.0,Middle
16921,62,12,50.3,2,3,1,231,6.0,Middle
16923,13,142,1355.94,4,4,4,444,12.0,Top
16924,22,14,149.26999999999995,3,3,3,333,9.0,Middle
16928,87,30,410.3999999999999,2,4,4,244,10.0,Top
16929,4,16,255.66,4,3,3,433,10.0,Top
16930,27,12,47.59,3,3,1,331,7.0,Middle
16931,6,172,876.2700000000003,4,4,4,444,12.0,Top
16932,54,13,28.309999999999995,2,3,1,231,6.0,Middle
16933,2,9,99.45000000000002,4,2,2,422,8.0,Middle
16934,55,9,122.45,2,2,2,222,6.0,Middle
16936,26,16,51.95,3,3,1,331,7.0,Middle
16938,9,52,426.3100000000002,4,4,4,444,12.0,Top
16940,53,55,481.4900000000002,2,4,4,244,10.0,Top
16942,13,39,349.93999999999994,4,4,4,444,12.0,Top
16943,212,8,204.18,1,2,3,123,6.0,Middle
16945,22,53,852.7799999999999,3,4,4,344,11.0,Top
16947,236,1,15.0,1,1,1,111,3.0,Low
16948,139,5,138.6,2,2,3,223,7.0,Middle
16949,41,9,99.43,3,2,2,322,7.0,Middle
16950,57,10,244.22000000000003,2,3,3,233,8.0,Middle
16951,137,10,194.81,2,3,3,233,8.0,Middle
16952,110,3,26.23,2,1,1,211,4.0,Low
16954,17,14,658.4000000000002,4,3,4,434,11.0,Top
16955,185,6,118.21,1,2,2,122,5.0,Low
16956,18,1,13.5,4,1,1,411,6.0,Middle
16957,240,4,79.2,1,1,2,112,4.0,Low
16959,88,2,25.8,2,1,1,211,4.0,Low
16960,39,19,81.22000000000001,3,3,2,332,8.0,Middle
16961,117,4,65.3,2,1,2,212,5.0,Low
16963,188,2,32.550000000000004,1,1,1,111,3.0,Low
16965,227,6,76.59,1,2,2,122,5.0,Low
16966,198,6,329.64,1,2,3,123,6.0,Middle
16967,190,5,80.7,1,2,2,122,5.0,Low
16968,5,7,76.94999999999997,4,2,2,422,8.0,Middle
16969,40,10,119.42,3,3,2,332,8.0,Middle
16971,39,5,29.78,3,2,1,321,6.0,Middle
16976,268,1,175.2,1,1,3,113,5.0,Low
16978,78,11,98.54,2,3,2,232,7.0,Middle
16979,4,18,559.6099999999999,4,3,4,434,11.0,Top
16980,256,14,129.25,1,3,2,132,6.0,Middle
16982,61,5,86.5,2,2,2,222,6.0,Middle
16983,13,29,235.37,4,4,3,443,11.0,Top
16984,89,98,1088.66,2,4,4,244,10.0,Top
16985,18,21,973.04,4,3,4,434,11.0,Top
16986,31,1,62.40000000000001,3,1,2,312,6.0,Middle
16987,4,28,415.79999999999984,4,4,4,444,12.0,Top
16988,6,1,10.2,4,1,1,411,6.0,Middle
16992,11,21,346.05,4,3,4,434,11.0,Top
16996,31,6,226.24,3,2,3,323,8.0,Middle
16997,289,3,195.0,1,1,3,113,5.0,Low
16999,75,2,29.3,2,1,1,211,4.0,Low
17001,1,34,722.4499999999998,4,4,4,444,12.0,Top
17002,86,13,434.66,2,3,4,234,9.0,Middle
17004,47,13,386.28,3,3,4,334,10.0,Top
17006,5,12,198.41,4,3,3,433,10.0,Top
17007,51,6,157.47,3,2,3,323,8.0,Middle
17010,19,1,10.08,4,1,1,411,6.0,Middle
17011,31,5,87.29999999999998,3,2,2,322,7.0,Middle
17014,9,16,101.34,4,3,2,432,9.0,Middle
17015,29,46,404.93,3,4,4,344,11.0,Top
17017,3,34,1113.8600000000004,4,4,4,444,12.0,Top
17018,41,4,176.1,3,1,3,313,7.0,Middle
17019,12,37,151.99,4,4,3,443,11.0,Top
17022,32,1,6.959999999999999,3,1,1,311,5.0,Low
17024,158,1,31.25,1,1,1,111,3.0,Low
17025,61,1,90.0,2,1,2,212,5.0,Low
17027,79,38,239.02,2,4,3,243,9.0,Middle
17030,64,1,2.9,2,1,1,211,4.0,Low
17031,12,4,66.6,4,1,2,412,7.0,Middle
17033,87,7,238.68,2,2,3,223,7.0,Middle
17034,17,7,170.07999999999996,4,2,3,423,9.0,Middle
17035,246,5,73.92000000000002,1,2,2,122,5.0,Low
17037,88,13,222.09,2,3,3,233,8.0,Middle
17038,31,5,15.15,3,2,1,321,6.0,Middle
17040,138,4,56.7,2,1,1,211,4.0,Low
17041,27,14,166.26,3,3,3,333,9.0,Middle
17042,3,24,264.61,4,4,3,443,11.0,Top
17043,33,20,548.4499999999998,3,3,4,334,10.0,Top
17044,26,2,381.6,3,1,4,314,8.0,Middle
17045,114,4,60.29,2,1,2,212,5.0,Low
17046,158,4,154.38,1,1,3,113,5.0,Low
17047,86,12,199.8,2,3,3,233,8.0,Middle
17048,118,8,188.35,2,2,3,223,7.0,Middle
17049,3,55,891.8599999999997,4,4,4,444,12.0,Top
17050,97,53,528.96,2,4,4,244,10.0,Top
17051,195,9,57.40000000000001,1,2,1,121,4.0,Low
17052,29,14,62.49,3,3,2,332,8.0,Middle
17053,131,2,90.9,2,1,2,212,5.0,Low
17054,29,14,197.35,3,3,3,333,9.0,Middle
17058,82,12,202.49,2,3,3,233,8.0,Middle
17059,30,80,467.48,3,4,4,344,11.0,Top
17060,267,1,17.700000000000006,1,1,1,111,3.0,Low
17061,74,22,724.9,2,4,4,244,10.0,Top
17062,314,10,70.75,1,3,2,132,6.0,Middle
17063,22,13,237.98,3,3,3,333,9.0,Middle
17064,183,14,151.75,1,3,3,133,7.0,Middle
17068,13,56,891.4899999999997,4,4,4,444,12.0,Top
17069,29,31,546.13,3,4,4,344,11.0,Top
17070,115,15,73.41,2,3,2,232,7.0,Middle
17071,29,32,574.4599999999998,3,4,4,344,11.0,Top
17073,18,29,244.16,4,4,3,443,11.0,Top
17075,18,18,176.43,4,3,3,433,10.0,Top
17076,37,5,123.0,3,2,2,322,7.0,Middle
17078,37,5,104.24,3,2,2,322,7.0,Middle
17080,23,1,20.4,3,1,1,311,5.0,Low
17081,26,17,57.27,3,3,1,331,7.0,Middle
17082,34,14,260.25,3,3,3,333,9.0,Middle
17083,110,10,258.66,2,3,3,233,8.0,Middle
17084,36,21,397.24000000000007,3,3,4,334,10.0,Top
17085,124,47,437.38,2,4,4,244,10.0,Top
17086,8,23,839.3,4,4,4,444,12.0,Top
17088,29,22,394.95,3,4,4,344,11.0,Top
17090,89,15,510.15,2,3,4,234,9.0,Middle
17091,3,38,673.0699999999998,4,4,4,444,12.0,Top
17092,51,21,251.47,3,3,3,333,9.0,Middle
17094,323,1,47.7,1,1,1,111,3.0,Low
17095,23,8,94.55,3,2,2,322,7.0,Middle
17096,16,9,204.58,4,2,3,423,9.0,Middle
17100,19,12,183.16,4,3,3,433,10.0,Top
17101,30,8,332.44000000000005,3,2,3,323,8.0,Middle
17105,160,14,104.18,1,3,2,132,6.0,Middle
17107,34,79,1846.1600000000005,3,4,4,344,11.0,Top
17109,33,15,130.94,3,3,2,332,8.0,Middle
17110,166,6,93.0,1,2,2,122,5.0,Low
17111,48,5,57.6,3,2,1,321,6.0,Middle
17114,6,29,192.74,4,4,3,443,11.0,Top
17115,183,4,66.6,1,1,2,112,4.0,Low
17117,289,1,6.6000000000000005,1,1,1,111,3.0,Low
17118,318,2,22.56,1,1,1,111,3.0,Low
17119,4,11,181.86,4,3,3,433,10.0,Top
17120,234,6,115.05,1,2,2,122,5.0,Low
17123,162,2,69.6,1,1,2,112,4.0,Low
17124,186,6,35.13,1,2,1,121,4.0,Low
17125,51,8,36.15,3,2,1,321,6.0,Middle
17126,153,46,199.22999999999996,1,4,3,143,8.0,Middle
17128,335,4,28.55,1,1,1,111,3.0,Low
17131,6,29,584.63,4,4,4,444,12.0,Top
17133,16,6,631.95,4,2,4,424,10.0,Top
17134,107,3,56.6,2,1,1,211,4.0,Low
17135,17,4,77.46,4,1,2,412,7.0,Middle
17138,276,3,53.5,1,1,1,111,3.0,Low
17139,16,105,2423.270000000001,4,4,4,444,12.0,Top
17140,248,5,37.0,1,2,1,121,4.0,Low
17142,240,2,54.75,1,1,1,111,3.0,Low
17144,2,11,177.98999999999995,4,3,3,433,10.0,Top
17146,106,10,165.75000000000003,2,3,3,233,8.0,Middle
17147,23,14,394.77,3,3,4,334,10.0,Top
17148,52,2,24.9,2,1,1,211,4.0,Low
17152,195,3,220.1,1,1,3,113,5.0,Low
17153,25,2,25.9,3,1,1,311,5.0,Low
17154,76,5,63.72,2,2,2,222,6.0,Middle
17155,18,9,182.21,4,2,3,423,9.0,Middle
17157,177,2,39.90000000000001,1,1,1,111,3.0,Low
17158,33,9,189.59,3,2,3,323,8.0,Middle
17159,22,20,274.73,3,3,3,333,9.0,Middle
17160,32,45,630.2100000000003,3,4,4,344,11.0,Top
17162,29,21,360.19000000000005,3,3,4,334,10.0,Top
17163,79,1,34.0,2,1,1,211,4.0,Low
17164,33,31,545.92,3,4,4,344,11.0,Top
17165,285,1,17.700000000000006,1,1,1,111,3.0,Low
17166,204,3,31.65,1,1,1,111,3.0,Low
17169,58,12,193.41000000000003,2,3,3,233,8.0,Middle
17171,290,1,25.5,1,1,1,111,3.0,Low
17172,79,3,91.56,2,1,2,212,5.0,Low
17173,6,25,1102.5000000000002,4,4,4,444,12.0,Top
17174,218,1,10.5,1,1,1,111,3.0,Low
17175,45,17,373.9,3,3,4,334,10.0,Top
17176,202,2,30.3,1,1,1,111,3.0,Low
17179,179,10,95.4,1,3,2,132,6.0,Middle
17180,57,32,213.56999999999994,2,4,3,243,9.0,Middle
17181,58,4,33.2,2,1,1,211,4.0,Low
17183,33,13,748.6099999999999,3,3,4,334,10.0,Top
17187,227,2,31.6,1,1,1,111,3.0,Low
17188,12,21,484.76,4,3,4,434,11.0,Top
17189,107,15,113.44000000000004,2,3,2,232,7.0,Middle
17190,59,4,70.95000000000002,2,1,2,212,5.0,Low
17191,29,29,326.89,3,4,3,343,10.0,Top
17193,36,9,413.34,3,2,4,324,9.0,Middle
17194,361,4,51.92,1,1,1,111,3.0,Low
17197,30,6,108.3,3,2,2,322,7.0,Middle
17198,24,6,59.56,3,2,2,322,7.0,Middle
17201,54,5,12.77,2,2,1,221,5.0,Low
17203,36,27,773.1899999999998,3,4,4,344,11.0,Top
17204,176,6,192.45,1,2,3,123,6.0,Middle
17205,54,1,72.0,2,1,2,212,5.0,Low
17211,27,39,449.91,3,4,4,344,11.0,Top
17212,254,1,60.0,1,1,2,112,4.0,Low
17213,41,36,661.3100000000002,3,4,4,344,11.0,Top
17214,61,18,179.4,2,3,3,233,8.0,Middle
17218,5,52,375.46999999999986,4,4,4,444,12.0,Top
17219,32,5,32.0,3,2,1,321,6.0,Middle
17220,25,90,641.6399999999999,3,4,4,344,11.0,Top
17221,8,18,69.86000000000001,4,3,2,432,9.0,Middle
17222,66,2,19.8,2,1,1,211,4.0,Low
17223,311,4,15.05,1,1,1,111,3.0,Low
17226,309,4,85.35,1,1,2,112,4.0,Low
17227,19,7,236.35,4,2,3,423,9.0,Middle
17228,16,41,377.49000000000007,4,4,4,444,12.0,Top
17229,97,9,38.67999999999999,2,2,1,221,5.0,Low
17230,265,17,891.42,1,3,4,134,8.0,Middle
17231,13,122,684.5799999999998,4,4,4,444,12.0,Top
17232,3,3,31.73,4,1,1,411,6.0,Middle
17233,36,2,33.25,3,1,1,311,5.0,Low
17234,183,1,3.75,1,1,1,111,3.0,Low
17235,26,3,16.44,3,1,1,311,5.0,Low
17236,13,21,211.74,4,3,3,433,10.0,Top
17237,12,3,37.91,4,1,1,411,6.0,Middle
17238,3,110,716.7099999999997,4,4,4,444,12.0,Top
17239,313,3,89.5,1,1,2,112,4.0,Low
17242,109,5,170.04,2,2,3,223,7.0,Middle
17243,6,90,1746.3700000000006,4,4,4,444,12.0,Top
17244,54,7,117.75,2,2,2,222,6.0,Middle
17245,205,1,15.3,1,1,1,111,3.0,Low
17247,16,15,59.22,4,3,2,432,9.0,Middle
17248,121,16,51.60000000000001,2,3,1,231,6.0,Middle
17250,4,10,62.89999999999999,4,3,2,432,9.0,Middle
17251,363,6,52.95,1,2,1,121,4.0,Low
17252,187,16,41.75,1,3,1,131,5.0,Low
17253,19,6,64.35,4,2,2,422,8.0,Middle
17254,5,19,38.5,4,3,1,431,8.0,Middle
17255,41,20,62.40999999999998,3,3,2,332,8.0,Middle
17256,108,3,24.4,2,1,1,211,4.0,Low
17259,149,8,50.12000000000001,1,2,1,121,4.0,Low
17262,228,2,251.1,1,1,3,113,5.0,Low
17263,209,3,10.5,1,1,1,111,3.0,Low
17265,139,15,73.23000000000002,2,3,2,232,7.0,Middle
17266,4,18,62.79,4,3,2,432,9.0,Middle
17267,128,4,14.78,2,1,1,211,4.0,Low
17272,47,23,471.48,3,4,4,344,11.0,Top
17274,36,2,9.45,3,1,1,311,5.0,Low
17277,228,10,113.37,1,3,2,132,6.0,Middle
17278,242,3,52.98,1,1,1,111,3.0,Low
17279,58,3,92.28,2,1,2,212,5.0,Low
17282,131,17,592.3600000000001,2,3,4,234,9.0,Middle
17284,61,56,335.3699999999999,2,4,4,244,10.0,Top
17286,22,9,44.95,3,2,1,321,6.0,Middle
17287,27,26,189.29,3,4,3,343,10.0,Top
17288,13,20,178.44,4,3,3,433,10.0,Top
17289,32,20,150.38000000000005,3,3,3,333,9.0,Middle
17290,4,19,113.7,4,3,2,432,9.0,Middle
17293,31,32,431.85,3,4,4,344,11.0,Top
17295,29,13,109.96,3,3,2,332,8.0,Middle
17297,18,12,18.83,4,3,1,431,8.0,Middle
17298,102,9,130.78,2,2,2,222,6.0,Middle
17299,12,14,123.28,4,3,2,432,9.0,Middle
17301,22,7,26.5,3,2,1,321,6.0,Middle
17302,15,19,289.2000000000001,4,3,3,433,10.0,Top
17303,362,12,49.72000000000001,1,3,1,131,5.0,Low
17306,11,10,1221.9,4,3,4,434,11.0,Top
17309,96,4,17.5,2,1,1,211,4.0,Low
17311,79,8,267.26,2,2,3,223,7.0,Middle
17312,156,2,1.7999999999999998,1,1,1,111,3.0,Low
17313,32,9,932.34,3,2,4,324,9.0,Middle
17314,25,18,390.05,3,3,4,334,10.0,Top
17315,2,97,1273.0799999999995,4,4,4,444,12.0,Top
17317,90,1,76.32000000000002,2,1,2,212,5.0,Low
17320,101,11,173.73999999999995,2,3,3,233,8.0,Middle
17321,68,17,131.31,2,3,2,232,7.0,Middle
17323,16,48,242.13999999999993,4,4,3,443,11.0,Top
17324,22,4,108.26,3,1,2,312,6.0,Middle
17325,281,2,39.6,1,1,1,111,3.0,Low
17329,15,8,186.43,4,2,3,423,9.0,Middle
17330,68,1,45.0,2,1,1,211,4.0,Low
17333,86,5,80.4,2,2,2,222,6.0,Middle
17334,309,2,30.24,1,1,1,111,3.0,Low
17337,152,114,413.46,1,4,4,144,9.0,Middle
17338,18,139,1158.1899999999996,4,4,4,444,12.0,Top
17339,95,4,141.96,2,1,3,213,6.0,Middle
17340,30,70,2169.7700000000004,3,4,4,344,11.0,Top
17341,157,5,107.02,1,2,2,122,5.0,Low
17343,356,1,1.7399999999999998,1,1,1,111,3.0,Low
17344,47,6,22.1,3,2,1,321,6.0,Middle
17345,16,21,167.74000000000004,4,3,3,433,10.0,Top
17346,4,99,589.8699999999999,4,4,4,444,12.0,Top
17348,15,40,193.95,4,4,3,443,11.0,Top
17349,180,1,12.75,1,1,1,111,3.0,Low
17350,9,19,289.9600000000001,4,3,3,433,10.0,Top
17351,37,6,66.95,3,2,2,322,7.0,Middle
17353,155,2,435.0,1,1,4,114,6.0,Middle
17354,51,4,434.56,3,1,4,314,8.0,Middle
17356,312,1,4.25,1,1,1,111,3.0,Low
17357,25,8,51.11,3,2,1,321,6.0,Middle
17358,304,14,82.89,1,3,2,132,6.0,Middle
17359,12,5,46.3,4,2,1,421,7.0,Middle
17360,18,27,104.87000000000002,4,4,2,442,10.0,Top
